"Can\'t read file ""%s"".","不能讀取檔案""%s"""
"Can\'t remove the item.","不能移動項目"
"Can\'t reset theme.","不能重設主題"
"Can\'t save address.","不能儲存地址"
"Can\'t save the customer.","不能儲存客戶"
"Can\'t save theme.","不能儲存主題"
"Can\'t show configuration.","不能顯示設定"
"Can\'t specify product.","不能指定產品"
"Can\'t submit application.","不能送出應用"
"Can\'t update cart.","不能更新購物車"
"Can\'t write to file ""%s"".","不能寫入檔案 ""%s"""
"Cancel","取消"
"Canceled","已取消"
"Canceling PayPal ...","取消PayPal中 ..."
"Cancelled","已取消"
"Cannot apply gift card.","不能套用禮物卡。"
"Cannot configure product.","不能設定產品。"
"Cannot load theme ""%s"".","不能載入主題""%s""。"
"Cannot redeem Gift Card.","不能兌換禮物卡。"
"Cannot remove gift card.","不能移除禮物卡。"
"Cannot save theme ""%s"". Incorrect data received","無法儲存主題 ""%s""。收到的資料有誤"
"Cannot update the item.","不能更新這個項目。"
"Card Verification Number","卡片驗證號碼"
"Card verification number is wrong","卡驗證號碼有誤"
"Carrier","貨運公司"
"Cart","購物車"
"Cart Updated","已更新購物車"
"Cart has been updated.","購物車已經被更新。"
"Cart has some errors.","購物車出錯"
"Cart is empty.","購物車是空的"
"Catalog Only App?","App 只展示型錄？"
"Category","分類"
"Category Button Color","分類按鈕顏色"
"Category Item Background Color","型錄產品背景色"
"Cc:","Cc:"
"Chairs","鏈"
"Change Orientation","更改方向"
"Change Password","更改密碼"
"Changes have been saved to theme.","主題的變更已經儲存。"
"Check","查看"
"Check Gift Card","查看禮物卡"
"Check Gift Card Promo Redeemed","查看促銷用禮物卡兌換情形"
"Checking Gift Card %@","查看禮物卡 %@"
"Checkout","結帳"
"Checkout Page Registration","結帳頁面註冊"
"Checkout as Guest","以訪客的身份結帳"
"Checkout as Guest or Register","以訪客或者會員的身份結帳"
"Checkout has been initialized.","已經初始化結帳。"
"Checkout initialization...","結帳初始化中..."
"Checkout initialized!","結帳初始化完畢!"
"Choose Store View","選擇商店展示方式"
"Choose amount","選擇數量"
"Choose file","選擇檔案"
"City","城市"
"Clear","清除"
"Close","關閉"
"Color Themes","色彩主題"
"Colors","色彩"
"Commiting updates...","正在提交更新..."
"Company","公司"
"Completed","已完成"
"Configuration data have been saved","設定檔已經被儲存"
"Configure Cart Item","設定購物車中項目"
"Confirm New Password","確認新密碼"
"Confirm Password","確認密碼"
"Connecting","Connecting"
"Connection Error\nWe\'re sorry. The app is experiencing connection problems. The app requires a network connection to operate.","出現連線錯誤\n我們很抱歉。這個App出現連線問題。這個App需要網路連線才能執行。"
"Contact Email","聯繫郵件"
"Contact Information","聯繫資訊"
"ContactsAreEmpty","無聯絡資訊"
"Container is not defined.","封裝沒有被定義。"
"Content","內容"
"Continue","繼續"
"Copyright","版權所有"
"Copyright Page Logo","版權頁面圖示"
"Copyright Page Logo (iPhone 4 retina)","版權頁面圖示 (iPhone 4 retina)"
"Copyright: Magento (c) 2010","Copyright: Magento (c) 2010"
"Countries","國家"
"Countries Payment Applicable From","國家付款請求於"
"Country","國家"
"Country options don\'t recognized for ""%s"".","國家選項不能辨識 ""%s"""
"Coupon code %s is not valid.","優惠券代碼 %s 無效。"
"Coupon code %s was applied.","優惠券代碼 %s 已經使用。"
"Coupon code is empty.","優惠券代碼是空白"
"Coupon code was canceled.","優惠券代碼已經被取消"
"Create Account","建立帳號"
"Create an Account","建立一個帳號"
"Creating a Template is allowed only for applications which have device type iPhone.","建立一個模板只適用於iphone的應用。"
"Credit Card","信用卡"
"Credit Card %s","信用卡 %s"
"Credit Card Number","信用卡號碼"
"Credit Card Type","信用卡類型"
"Credit card number does not match credit card type.","信用卡號碼不符合信用卡類型"
"Cross Sells","Cross Sells"
"Current Balance: %s","當前餘額: %s"
"Current Password","當前密碼"
"Currently, the system does not support the viewing of the order detail.","目前系統不支援顯示訂單細節。"
"Custom App Icon","自定App圖標"
"Custom App Icon (iPhone 4 retina)","自定App圖標(iPhone 4 retina)"
"Custom Colors","自定顏色"
"Custom amount","自定數量"
"Customer","客戶"
"Customer Name","客戶名稱"
"Customer authentication problem.","Customer authentication problem"
"Customer balance available in enterprise version of Magento only.","只有Magento的企業版提供客戶餘額功能"
"Customer balance is disabled for current store","客戶餘額在當前的店鋪被禁用"
"Customer email not specified.","沒有指定客戶E-mail"
"Customer logout problem.","客戶登出出現問題"
"Customer not logged in.","客戶沒有登入"
"Customers","客戶"
"DD","DD"
"Date","日期"
"Date Created","建立日期"
"Date Submitted","提交日期"
"Date Updated","更新日期"
"Date:","日期:"
"Day","日"
"Deeper Messaging and Engagement with Rich Push.","用Rich Push深化訊息與參與度"
"Default Billing Address","預設帳單地址"
"Default Shipping Address","預設配送地址"
"Default Theme","預設主題"
"Default themes are missed.","找不到預設主題。"
"Delete","刪除"
"Delete Action","刪除操作"
"Delete theme","刪除主題"
"Deleted","已刪除"
"Description","說明"
"Description that appears in Android Market. %s chars maximum. ","顯示在Android市場中的描述。最多 %s 個字符。"
"Description that appears in the iTunes App Store. %s chars maximum. ","顯示在iTunes App Store中的描述。最多 %s 個字符。"
"Deselect All","全部反選"
"Design","設計"
"Device","設備"
"Device Information","設備資訊"
"Device Type","設備類型"
"Device doesn\'t recognized","不能辨識設備"
"Device doesn\'t recognized. Unable to load a template.","不能辨識設備，無法載入模板"
"Device doesn\'t recognized: ""%s"". Unable to load a helper.","不能辨識設備: ""%s""。 無法載入幫助說明。"
"Device doesn\'t recognized: ""%s"". Unable to load preview model.","不能辨識設備: ""%s""。不能載入預覽模型。"
"Device type doesn\'t recognized.","不能辨識設備類型。"
"Discount code is empty","折價代碼為空白"
"Discount:","折價:"
"Done","完成"
"Downloadable Products Updated","可以下載的更新"
"Downloads limit:","下載限制:"
"E-mail","電子郵件"
"Edit","編輯"
"Edit Action","編輯操作"
"Edit Address","編輯地址"
"Edit AirMail Message","編輯航空郵件資訊"
"Edit AirMail Message Queue #%s","編輯航空郵件隊列 #%s"
"Edit App ""%s""","編輯 App ""%s"""
"Edit Filter","編輯篩選器"
"Edit Image","編輯圖片"
"Edit Mail List","編輯郵寄名單"
"Edit Template ""%s""","編輯模板 ""%s"""
"Edit filter","編輯過濾器"
"Edit note","編輯筆記"
"Either remote URL or application code was not set. Please make sure you filled all the values and try again.","remote URL或應用程式代碼沒有設定，請確定您填好所有的值然後再次嘗試。"
"Element with id %s already exists","ID為 %s 的元素已經存在"
"Email","電子郵件"
"Email Address","電子郵件地址"
"Email address you provided is not valid. Please provide a valid one.","電子郵件地址不正確，請提供有效的地址。"
"Email is not correct","電子郵件不正確"
"Email is not specified","電子郵件沒有指定"
"Enable Admin Application","啟用管理應用"
"Enable AirMail Message Push notification","啟用AirMail資訊推送通知"
"Enable Facebook","啟用Facebook"
"Enable Flurry Analytics","啟用Flurry分析"
"Enable Flurry Analytics for the merchant.","啟用商用Flurry Analytics"
"Enable LinkedIn","啟用LinkedIn"
"Enable Standard Checkout","啟用標準結帳"
"Enable Twitter","啟用Twitter"
"Enter Name","輸入名稱"
"Enter discount code first.","請先輸入折價代碼"
"Enter discount code if any","如果需要請輸入折價代碼"
"Enter e-mail","輸入電子郵件"
"Enter giftcard promo code here","在這裡輸入促銷禮物卡代碼"
"Enter text","輸入下一個"
"Enter the gift card code","輸入禮物卡代碼"
"Error","錯誤"
"Error Loading Configuration Format","載入設定格式出錯"
"Error during shortening url","產生短網址時出錯"
"Error message text is missed.","找不到訊息文字"
"Error while processing file ""%s"".","在運行檔案 ""%s""時發生錯誤"
"Error while reading data from Payment Bridge. Please, try again.","從Payment Bridge讀取資料時出錯. 請再試一次"
"Error while reading remote data","讀取遠端資料時發生錯誤"
"Error while uploading file ""%s"".","更新檔案 ""%s""時發生錯誤"
"Error while uploading file ""%s"". Disallowed file type. Only ""jpg"", ""jpeg"", ""gif"", ""png"" are allowed.","上傳檔案時發生錯誤 ""%s"". 不是允許的檔案類型。只有 ""jpg"", ""jpeg"", ""gif"", ""png"" 被允許。"
"Excl. Tax","不含稅"
"Expiration Date - Month","截止日期 - 月"
"Expiration Date - Year","截止日期 - 年"
"Expires: %s","屆滿: %s"
"Extend the life of your app with Urban Airship Push Notifications.","用Urban Airship推播延展您的生活"
"Extensions","擴展"
"FILTERS APPLIED","過濾器已應用"
"Facebook","Facebook"
"Facebook API","Facebook API"
"Facebook Application ID","反饋應用程式ID"
"Facebook post failed...","發佈到Facebook失敗..."
"Fax","傳真"
"File can\'t be uploaded.","檔案不能上傳"
"File doesn\'t exist ""%s"".","檔案不存在 ""%s"""
"Filter","過濾器"
"Filters","過濾器"
"First Name","名字"
"Fixed amounts","固定的數量"
"Flurry API Code","Flurry API代碼"
"Flurry Analytics","Flurry分析"
"Flurry Analytics Site","Flurry分析網站"
"Fonts","字體"
"Forgot Password","忘記密碼"
"Forgot Password?","忘記密碼?"
"Forgot your password?","忘記您的密碼?"
"Form","表格"
"Free","免費"
"From","表格"
"From Excl. Tax","表格不含稅"
"From Incl. Tax","表格含稅"
"From excl. tax","表格不含稅"
"From incl. tax","表格含稅"
"Full Description","全文"
"Funk Leaf","Funk Leaf"
"Gallery","相簿"
"General","常規"
"Generate Offline Catalog","產生離線目錄"
"Get Content from CMS Page","從CMS頁面獲得內容"
"Gift Card ""%s"" was added.","禮物卡 ""%s""已經加入"
"Gift Card ""%s"" was redeemed.","禮物卡 ""%s"" 已經兌換"
"Gift Card ""%s"" was removed.","禮物卡""%s"" 已經移除"
"Gift Card (%s)","禮品卡 (%s)"
"Gift Card amount applied to order: %s","禮品卡金額已使用於訂單: %s"
"Gift Card code is empty.","禮物卡代碼為空"
"Gift Card: %s","禮品卡: %s"
"Gift card account available in enterprise version of Magento only.","只有Magneto企業板有禮物卡帳號功能"
"Giftcard promo code","促銷禮物卡代號"
"Grand Total","合計"
"Grand Total (Excl. Tax)","合計（未稅）"
"Grand Total (Incl. Tax)","合計（含稅）"
"Guest","訪客"
"Header Background Color","頁首背景色"
"Header Font Color","頁首字體顏色"
"High Resolution Application Icon","高分辨率應用程式圖標"
"Home","首頁"
"Hot Red","大紅"
"How do you rate this product?","您如何評價這個產品呢？"
"How to incorporate Urban Airship within your application:","如何將Urban Airship與您的應用合併："
"I Agree","我同意"
"I agree to the Terms and Conditions","我同意條款與規範"
"ID","ID"
"Icon that will appear on the user\'s device after they download your app.","您下載之後圖標會出現在使用者的裝置"
"Icon that will appear on the user\'s device after they download your app. You do not need to apply a gradient or soft edges (this is done automatically by Apple).","客戶下載之後圖標會出現在使用者的裝置，您不需要製作柔邊或曲線特效 (Apple會主動完成)"
"Icon that will appear on the user\'s phone after they download your app.  You do not need to apply a gradient or soft edges (this is done automatically by Apple).","客戶下載之後圖標會出現在使用者的手機，您不需要製作柔邊或曲線特效 (Apple會主動完成)"
"Icon that will appear on the user\'s phone after they download your app. You do not need to apply a gradient or soft edges (this is done automatically by Apple).","客戶下載之後圖標會出現在使用者的手機，您不需要製作柔邊或曲線特效 (Apple會主動完成)"
"Icons","圖標"
"If leave this field empty, the message will be sent immediately","如果這個欄位留空，資訊將立刻發送。"
"If you want to disable the cache on the application side, leave the field empty. Warning! When disabling cache, the application will take time to load each page.","如果您希望在應用程式端停用快取，欄位請設為空白。警告！如果停用快取，應用程式每頁都會會需要一點時間載入"
"Image %s is required.","需要圖片 %s 。"
"Image action has been saved.","圖片操作已經被儲存"
"Image does not exist. Please reload this page.","圖片不存在，請重新載入這個頁面。"
"Image file was not found.","找不到圖片檔。"
"Image has been deleted.","圖片已經被刪除。"
"Image id is required.","需要圖片代碼。"
"Image limits don\'t recognized for ""%s"" image type","圖片限制不能辨識為圖片類型""%s"""
"Image that appears on first screen while your app is loading.","當你的app開始運行時出現在第一個螢幕的圖片。"
"Image type doesn\'t recognized: ""%s"".","圖片類型不能辨認: ""%s""."
"Image type is required.","需要圖片類型。"
"Images","圖像"
"Images order has been updated.","圖片排序已經被更新。"
"In Queue","位於隊列中"
"In Stock","有貨"
"In addition, click here to review Urban Airship\'s Terms of Service: <a href=""%s"" target=""_blank"">click here</a>.","此外, 點這裡查看Urban Airship的服務條款 : <a href=""%s"" target=""_blank"">點這裡</a>"
"In order to resubmit your app, you need to first purchase a <a href=""%s"" target=""_blank"">%s</a> from MagentoCommerce","為了提交您的App，您需要首先從MagentoCommerce購買 <a href=""%s"" target=""_blank"">%s</a>。"
"In order to submit your app, you need to first purchase a <a href=""%s"" target=""_blank"">%s</a> from MagentoCommerce","為了提交您的App，您需要首先從MagentoCommerce購買 <a href=""%s"" target=""_blank"">%s</a>。"
"Inactive Tabs","非活躍選項卡"
"Incl. Tax","含稅"
"Incl. tax","含稅"
"Initialization PayPal ...","初始化PayPal ..."
"Initialization of the PayPal checkout failed!","初始化PayPal結帳已經失敗!"
"Invalid XML.","無效 XML"
"Invalid current password.","無效的密碼。"
"Invalid customer data.","無效的客戶資料。"
"Invalid data.","無效的資料。"
"Invalid email address.","無效的電子郵件地址。"
"Invalid item or wishlist.","無效的項目或待購清單。"
"Invalid login or password.","無效的登入或密碼。"
"Invalid shipping method.","無效的配送方式。"
"Issue Number","問題編號"
"It\'s not allowed to delete submitted application.","不允許刪除已經發佈的應用。"
"Item","項目"
"Item Options","項目選項"
"Item has been added to cart.","項目已經被加進購物車。"
"Item has been deleted from cart.","項目已經從購物車刪除。"
"Item has been removed from wishlist.","項目已經從待購清單中刪除。"
"Items","項目"
"Items were updated. But can\'t update wishlist.","項目已經被更新，但是沒有更新待購清單。"
"Keep your image size below %s KB for optimal performance.","為了最適化設定，請讓您的圖案大小小於 %s KB"
"Key","金鑰"
"Keywords","關鍵字"
"Label","標籤"
"Landscape app Background","橫式app桌面"
"Landscape banners on Home Screen","橫式app主界面廣告"
"Large iTunes Icon","大iTunes圖標"
"Large icon that appears in the iTunes App Store. You do not need to apply a gradient or soft edges (this is done automatically by Apple).","大圖標會出現在itune store，您不需要製作柔邊或曲線特效 (Apple會主動完成)"
"Last 5 Orders","最新五筆訂單"
"Last 5 Search Terms","最新五筆搜尋項目"
"Last Name","姓氏"
"Last update: %@","最新更新: %@"
"Lifetime Sales","累積訂單金額"
"LindedIn","LindedIn"
"Link:","連結:"
"LinkedIn","LinkedIn"
"LinkedIn API","LinkedIn API"
"LinkedIn API Key","LinkedIn API金鑰"
"LinkedIn Authorization","LinkedIn 授權"
"LinkedIn Autorization","LinkedIn 授權"
"LinkedIn Secret Key","LinkedIn金鑰"
"Linkedin post failed...","發佈到Linkedin失敗..."
"List of downloadable products is empty","可下載產品清單是空的"
"Load more items","載入更多品項"
"Loader Splash Screen","載入啟動介面"
"Loader Splash Screen (iPhone 4 retina)","載入啟動介面(iPhone 4 retina)"
"Loader Splash Screen (landscape mode)","載入啟動介面(橫式模式)"
"Loader Splash Screen (portrait mode)","載入啟動介面(直式模式)"
"Loading %@...","載入中 %@..."
"Loading Account Form...","載入帳號表格..."
"Loading Address Book...","載入通訊錄..."
"Loading Address Form...","載入地址表格..."
"Loading CMS page ...","載入CMS頁面 ..."
"Loading Cart...","載入購物車..."
"Loading Gallery...","載入相簿..."
"Loading Login Form...","載入登入表單..."
"Loading My Downloadable Products...","載入我可以下載的產品.."
"Loading Order Details","載入訂單細節"
"Loading Orders List...","載入訂單清單..."
"Loading Preview...","載入預覽.."
"Loading Product Options...","載入產品選項..."
"Loading Products...","載入產品..."
"Loading Registration Form...","仔入註冊表單..."
"Loading Restore Password Form...","載入密碼復原表單..."
"Loading Store Credit...","載入商店購物積分..."
"Loading WishList...","載入待購清單..."
"Loading Write Review Form...","載入寫入評論表單..."
"Loading category ...","載入分類..."
"Loading more items...","載入更多項目..."
"Loading product ...","載入產品..."
"Loading shipping methods ...","載入配送方式..."
"Loading...","載入..."
"Locations","位置"
"Log In","登錄"
"Log Out","登出"
"Log in to Admin Panel","登入管理後台"
"Log into Account","登入帳號"
"Log into your account","登入您的帳號"
"Log out Account","登出帳號"
"LogInMessageTitle","登入訊息標題"
"Login and password are required.","需要登入和密碼"
"Logo in Header","頁首圖示"
"Logo in Header image missing.","找不到頭版圖片"
"Logout complete.","完成登出"
"MEP is PayPal\'s native checkout experience for the iPhone. You can choose to use MEP alongside standard checkout, or use it as your only checkout method for Magento mobile. PayPal MEP requires a <a href=""%s"">PayPal business account</a>","MEP是Paypal為iPhone原生的結帳體驗。您可以選擇MEP跟標準結帳一起使用，或用它作為唯一的結帳方法於Magento mobile。Paypal的MEP需要一個<a href=""%s"">的PayPal商業帳戶</a>"
"MM","MM"
"Mailbox title","郵箱標題"
"Main Tabs","主選項卡"
"Make Inactive","使其不活躍"
"Make this app available in the following territories","讓該App可在下列區域使用"
"Manage Apps","管理App"
"Manage Mobile App","管理移動App"
"Maximum length is 140","最大長度為140"
"Maximum length is 255","最大長度為255"
"Maximum size: %s KB.","最大大小: %s KB."
"Maximum: %.2f","最小: %.2f"
"Merchant Label","商家標籤"
"Merge","合併"
"Message","訊息"
"Message Queue","訊息排程"
"Message Settings","消息設置"
"Message Templates","訊息模板"
"Message Title","消息標題"
"Message Type","消息類型"
"Message can be edited when status of the message is ""In Queue"" only.","只有在「等待中」狀態下的訊息可以被編輯。"
"Message content","消息內容"
"Message text is missed.","找不到訊息文字。"
"Message title","消息標題"
"Message too long, please use 140 symbols","訊息太長，請在140字元內。"
"Message type doesn\'t recognized","不能辨識訊息類型"
"Minimize","最小"
"Minimum %@, maximum %@","最小 %@, 最大 %@"
"Minimum: %.2f","最小: %.2f"
"Mobile","行動版"
"Mobile Express Checkout has been canceled.","行動通道結帳已經取消"
"Mobile Express Checkout processed successfully.","行動通道結帳已經成功處理"
"Month","月"
"More","更多"
"More Info","更多資訊"
"More Tabs","更多標籤"
"Most Viewed Products","被查看最多次的產品"
"My Account","我的帳號"
"My Downloadable Products","我可以下載的產品"
"My Orders","我的訂單"
"My Wishlist","我的待購清單"
"Name","姓名"
